Product_Name,Product_Link,Product_Price
"Motorola Edge 50 Neo (PANTONE Grisaille, 256 GB)",https://www.flipkart.com/motorola-edge-50-neo-pantone-grisaille-256-gb/p/itm5b85defa76389?pid=MOBHFHDRVUDB3HFX&lid=LSTMOBHFHDRVUDB3HFXLMEVTW&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBHFHDRVUDB3HFX.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹23,999
₹29,99920% off"
"MOTOROLA Edge 50 (Koala Grey, 256 GB)",https://www.flipkart.com/motorola-edge-50-koala-grey-256-gb/p/itm31f5f025267eb?pid=MOBH2Q5YDBQAZEZ5&lid=LSTMOBH2Q5YDBQAZEZ5NJN25F&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBH2Q5YDBQAZEZ5.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹26,999
₹32,99918% off"
"Motorola Edge 50 Fusion (Marshmallow Blue, 128 GB)",https://www.flipkart.com/motorola-edge-50-fusion-marshmallow-blue-128-gb/p/itmf88eea5799a27?pid=MOBGXTYZEZSZQE7W&lid=LSTMOBGXTYZEZSZQE7WIBXLBI&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_13&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBGXTYZEZSZQE7W.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹21,999
₹25,99915% off"
"MOTOROLA Edge 50 (Jungle Green, 256 GB)",https://www.flipkart.com/motorola-edge-50-jungle-green-256-gb/p/itm740d86a7c55d1?pid=MOBH2Q5Y5EVAGS6M&lid=LSTMOBH2Q5Y5EVAGS6M3AMJYD&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_14&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBH2Q5Y5EVAGS6M.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹26,999
₹32,99918% off"
"Motorola Edge 50 Neo (PANTONE Poinciana, 256 GB)",https://www.flipkart.com/motorola-edge-50-neo-pantone-poinciana-256-gb/p/itm1b6c43661a1fc?pid=MOBHFHDRZJP6FHPZ&lid=LSTMOBHFHDRZJP6FHPZ0HNLSP&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_15&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBHFHDRZJP6FHPZ.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹23,999
₹29,99920% off"
"MOTOROLA Edge 50 (Peach Fuzz, 256 GB)",https://www.flipkart.com/motorola-edge-50-peach-fuzz-256-gb/p/itmbb9d98d3f286b?pid=MOBH2Q5YS97TYGFJ&lid=LSTMOBH2Q5YS97TYGFJQS8C5F&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_16&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBH2Q5YS97TYGFJ.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹26,999
₹32,99918% off"
"Motorola Edge 50 Fusion (Forest Blue, 256 GB)",https://www.flipkart.com/motorola-edge-50-fusion-forest-blue-256-gb/p/itme13bbe694468e?pid=MOBGXTYZZEW8GZE6&lid=LSTMOBGXTYZZEW8GZE6HFCXI9&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBGXTYZZEW8GZE6.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹23,999
₹27,99914% off"
"Motorola Edge 50 Neo (PANTONE Nautical Blue, 256 GB)",https://www.flipkart.com/motorola-edge-50-neo-pantone-nautical-blue-256-gb/p/itm94d3bb79258e9?pid=MOBHFHDRDDW9MKVG&lid=LSTMOBHFHDRDDW9MKVGZPCGUE&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_18&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBHFHDRDDW9MKVG.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹23,999
₹29,99920% off"
"Motorola Edge 50 Fusion (Forest Blue, 128 GB)",https://www.flipkart.com/motorola-edge-50-fusion-forest-blue-128-gb/p/itm32aa01db0debf?pid=MOBGXTYZMJK85GFG&lid=LSTMOBGXTYZMJK85GFGHTK438&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_19&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBGXTYZMJK85GFG.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹21,999
₹25,99915% off"
"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)",https://www.flipkart.com/motorola-edge-50-ultra-5g-nordic-wood-512-gb/p/itm2505749d54461?pid=MOBGZZACJFVMHKZG&lid=LSTMOBGZZACJFVMHKZGNIFCK7&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_1_20&otracker=search&otracker1=search&iid=89259276-a8dd-40e4-8a14-8f6037beaae2.MOBGZZACJFVMHKZG.SEARCH&ssid=hjwpb0inv40000001729623209291&qH=63c7eed1de4a5737,"₹53,999
₹64,99916% off"
