Product_Name,Product_Link,Product_Price
"Xiaomi 11T Pro 5G Hyperphone (Moonlight White, 128 GB)",https://www.flipkart.com/xiaomi-11t-pro-5g-hyperphone-moonlight-white-128-gb/p/itm7124fdf6f4b04?pid=MOBGAYEQCCYRSZ92&lid=LSTMOBGAYEQCCYRSZ92CU3RB3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBGAYEQCCYRSZ92.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹23,989
₹49,99952% off"
"Mi 11 Lite (Vinyl Black, 128 GB)",https://www.flipkart.com/mi-11-lite-vinyl-black-128-gb/p/itmac6203bae9394?pid=MOBG3VSKHGETEBVM&lid=LSTMOBG3VSKHGETEBVMNKGWJP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_13&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBG3VSKHGETEBVM.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹21,999
₹24,99912% off"
"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 256 GB)",https://www.flipkart.com/xiaomi-11t-pro-5g-hyperphone-meteorite-black-256-gb/p/itma68281461573b?pid=MOBGB23HGZNGPG38&lid=LSTMOBGB23HGZNGPG389F1FXN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_14&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBGB23HGZNGPG38.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹26,799
₹54,99951% off"
"Mi 10T (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-10t-cosmic-black-128-gb/p/itm58cc0f1ad2682?pid=MOBFWAFZPGHZSHA7&lid=LSTMOBFWAFZPGHZSHA7CHCIDW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_15&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBFWAFZPGHZSHA7.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹20,331
₹39,99949% off"
"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 256 GB)",https://www.flipkart.com/xiaomi-11t-pro-5g-hyperphone-celestial-magic-256-gb/p/itm7124fdf6f4b04?pid=MOBGAYHYN4UJHF8N&lid=LSTMOBGAYHYN4UJHF8NILSNQO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_16&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBGAYHYN4UJHF8N.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹23,790
₹52,84154% off"
"Mi 10T (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-10t-cosmic-black-128-gb/p/itm868408729a66b?pid=MOBGRFKNZAFK2WHS&lid=LSTMOBGRFKNZAFK2WHSXM4B6X&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_17&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBGRFKNZAFK2WHS.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹20,990
₹42,99951% off"
"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 128 GB)",https://www.flipkart.com/xiaomi-11t-pro-5g-hyperphone-meteorite-black-128-gb/p/itm7124fdf6f4b04?pid=MOBGAYGFRT2AUFAK&lid=LSTMOBGAYGFRT2AUFAKNGGMKO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_18&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBGAYGFRT2AUFAK.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹24,180
₹41,54741% off"
"Mi 11X (Lunar White, 128 GB)",https://www.flipkart.com/mi-11x-lunar-white-128-gb/p/itmabc334b32f605?pid=MOBG36HSY24GH7GD&lid=LSTMOBG36HSY24GH7GDKQP9R2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBG36HSY24GH7GD.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹21,990
₹33,99935% off"
"Mi 11X (Cosmic Black, 128 GB)",https://www.flipkart.com/mi-11x-cosmic-black-128-gb/p/itmabc334b32f605?pid=MOBG36HSAGKKEVWV&lid=LSTMOBG36HSAGKKEVWV98CG7E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_20&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBG36HSAGKKEVWV.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹21,999
₹34,99937% off"
"Mi 11X (Celestial Silver, 128 GB)",https://www.flipkart.com/mi-11x-celestial-silver-128-gb/p/itmabc334b32f605?pid=MOBG36HS35CRRBHF&lid=LSTMOBG36HS35CRRBHFCVMKLD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_21&otracker=nmenu_sub_Electronics_0_Mi&iid=746e621c-ae5e-4620-b312-5b1d1c2d8186.MOBG36HS35CRRBHF.SEARCH&ssid=5wi2etcwgg0000001729622300845,"₹22,999
₹34,99934% off"
