Product_Name,Product_Link,Product_Price
"Google Pixel 9 Pro XL (Porcelain, 256 GB)",https://www.flipkart.com/google-pixel-9-pro-xl-porcelain-256-gb/p/itm23d7e159c924d?pid=MOBH2HJGE33F8KHN&lid=LSTMOBH2HJGE33F8KHNQBQOW2&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBH2HJGE33F8KHN.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"₹1,24,999"
"Google Pixel 9 Pro XL (Hazel, 256 GB)",https://www.flipkart.com/google-pixel-9-pro-xl-hazel-256-gb/p/itm68e9d85f9d9b2?pid=MOBH2HJGH9PKHRNF&lid=LSTMOBH2HJGH9PKHRNFUHLTE4&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBH2HJGH9PKHRNF.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"₹1,24,999"
"Google Pixel 9 Pro (Porcelain, 256 GB)",https://www.flipkart.com/google-pixel-9-pro-porcelain-256-gb/p/itm9a1354100232c?pid=MOBH2HJGMACVFGRH&lid=LSTMOBH2HJGMACVFGRH538IOO&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBH2HJGMACVFGRH.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"₹1,09,999"
"Google Pixel 7 (Obsidian, 128 GB)",https://www.flipkart.com/google-pixel-7-obsidian-128-gb/p/itm45d75002be0e7?pid=MOBGHW44NHFZJN6N&lid=LSTMOBGHW44NHFZJN6NCVAFHP&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&iid=0c8525a2-c98c-4353-ae5e-0301ac3029e2.MOBGHW44NHFZJN6N.SEARCH&ssid=zj6tbnwnvk0000001729618782857&qH=cb4644edceff5a2b,"₹36,999
₹59,99938% off"
"Google Pixel 9 Pro XL (Obsidian, 512 GB)",https://www.flipkart.com/google-pixel-9-pro-xl-obsidian-512-gb/p/itm868968d53f326?pid=MOBH2HJGSBRCHHYG&lid=LSTMOBH2HJGSBRCHHYGJNCSVO&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_25&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBH2HJGSBRCHHYG.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹1,39,999"
"Google Pixel 9 Pro Fold (Obsidian, 256 GB)",https://www.flipkart.com/google-pixel-9-pro-fold-obsidian-256-gb/p/itmf2257436fd888?pid=MOBH2HJGBGAWCUGE&lid=LSTMOBH2HJGBGAWCUGEIWPFK3&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_26&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBH2HJGBGAWCUGE.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹1,72,999"
"Google Pixel 9 Pro (Hazel, 256 GB)",https://www.flipkart.com/google-pixel-9-pro-hazel-256-gb/p/itm794fb1e1c325c?pid=MOBH2HJGYPMF9EH3&lid=LSTMOBH2HJGYPMF9EH3SIVNWD&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_27&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBH2HJGYPMF9EH3.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹1,09,999"
"Google Pixel 7 (Lemongrass, 128 GB)",https://www.flipkart.com/google-pixel-7-lemongrass-128-gb/p/itm45d75002be0e7?pid=MOBGHW44ZSN5EPGU&lid=LSTMOBGHW44ZSN5EPGURSVVHV&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_28&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44ZSN5EPGU.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹36,999
₹59,99938% off"
"Google Pixel 7 (Snow, 128 GB)",https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹36,999
₹59,99938% off"
"Google Pixel 7 Pro (Hazel, 128 GB)",https://www.flipkart.com/google-pixel-7-pro-hazel-128-gb/p/itmb74dc5c3b3eb5?pid=MOBGHW44Z6UPBQ9K&lid=LSTMOBGHW44Z6UPBQ9K6DNRGK&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_30&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44Z6UPBQ9K.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹44,999
₹84,99947% off"
"Google Pixel 9 Pro XL (Rose Quartz, 256 GB)",https://www.flipkart.com/google-pixel-9-pro-xl-rose-quartz-256-gb/p/itmcf4f12e523027?pid=MOBH2HJGP33UUYDH&lid=LSTMOBH2HJGP33UUYDHVVJT07&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_31&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBH2HJGP33UUYDH.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹1,24,999"
"Google Pixel 9 Pro (Rose Quartz, 256 GB)",https://www.flipkart.com/google-pixel-9-pro-rose-quartz-256-gb/p/itme7353de08a821?pid=MOBH2HJGZKZE8JVW&lid=LSTMOBH2HJGZKZE8JVWWR4LJW&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_32&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBH2HJGZKZE8JVW.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹1,09,999"
"Google Pixel 7a (Coral, 128 GB)",https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_33&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGT5F26QJYZUZS.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹29,999
₹43,99931% off"
"(Refurbished) Google Pixel 8 Pro (Obsidian, 128 GB)",https://www.flipkart.com/refurbished-google-pixel-8-pro-obsidian-128-gb/p/itm1c9a5b284a894?pid=MFRHYQAF5UHEK6FX&lid=LSTMFRHYQAF5UHEK6FXXRHS6S&marketplace=FLIPKART&bu=REFURBISHED&q=google+pixel+8&store=tyy%2F4io&srno=s_2_34&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MFRHYQAF5UHEK6FX.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"₹84,999
₹1,06,99920% off"
